nominal;data;curs;cdx
1;03.07.2012;32,5287;Äמככאנ ÑØÀ
1;30.06.2012;32,8169;Äמככאנ ÑØÀ
1;29.06.2012;32,9412;Äמככאנ ÑØÀ
1;28.06.2012;32,8384;Äמככאנ ÑØÀ
1;27.06.2012;33,1732;Äמככאנ ÑØÀ
1;26.06.2012;33,1693;Äמככאנ ÑØÀ
1;23.06.2012;33,5191;Äמככאנ ÑØÀ
1;22.06.2012;32,9054;Äמככאנ ÑØÀ
1;21.06.2012;32,5166;Äמככאנ ÑØÀ
1;20.06.2012;32,5315;Äמככאנ ÑØÀ
1;19.06.2012;32,1315;Äמככאנ ÑØÀ
1;16.06.2012;32,3945;Äמככאנ ÑØÀ
1;15.06.2012;32,5766;Äמככאנ ÑØÀ
1;14.06.2012;32,7331;Äמככאנ ÑØÀ
1;10.06.2012;32,5862;Äמככאנ ÑØÀ
1;09.06.2012;32,7358;Äמככאנ ÑØÀ
1;08.06.2012;32,1922;Äמככאנ ÑØÀ
1;07.06.2012;32,7889;Äמככאנ ÑØÀ
1;06.06.2012;33,2001;Äמככאנ ÑØÀ
1;05.06.2012;34,0395;Äמככאנ ÑØÀ
1;02.06.2012;33,7384;Äמככאנ ÑØÀ
1;01.06.2012;32,9173;Äמככאנ ÑØÀ
1;31.05.2012;32,4509;Äמככאנ ÑØÀ
1;30.05.2012;32,0860;Äמככאנ ÑØÀ
1;29.05.2012;31,8270;Äמככאנ ÑØÀ
1;26.05.2012;31,7572;Äמככאנ ÑØÀ
1;25.05.2012;31,6247;Äמככאנ ÑØÀ
1;24.05.2012;31,3803;Äמככאנ ÑØÀ
1;23.05.2012;31,0644;Äמככאנ ÑØÀ
1;22.05.2012;31,1582;Äמככאנ ÑØÀ
1;19.05.2012;31,3921;Äמככאנ ÑØÀ
1;18.05.2012;30,9417;Äמככאנ ÑØÀ
1;17.05.2012;30,9758;Äמככאנ ÑØÀ
1;16.05.2012;30,3299;Äמככאנ ÑØÀ
1;15.05.2012;30,2652;Äמככאנ ÑØÀ
1;13.05.2012;30,1793;Äמככאנ ÑØÀ
1;12.05.2012;30,2306;Äמככאנ ÑØÀ
1;11.05.2012;30,1891;Äמככאנ ÑØÀ
1;06.05.2012;29,8075;Äמככאנ ÑØÀ
1;05.05.2012;29,5937;Äמככאנ ÑØÀ
1;04.05.2012;29,4630;Äמככאנ ÑØÀ
1;03.05.2012;29,3708;Äמככאנ ÑØÀ
1;29.04.2012;29,3627;Äמככאנ ÑØÀ
1;28.04.2012;29,4234;Äמככאנ ÑØÀ
1;27.04.2012;29,2770;Äמככאנ ÑØÀ
1;26.04.2012;29,2962;Äמככאנ ÑØÀ
1;25.04.2012;29,4549;Äמככאנ ÑØÀ
1;24.04.2012;29,4880;Äמככאנ ÑØÀ
1;21.04.2012;29,5214;Äמככאנ ÑØÀ
1;20.04.2012;29,5122;Äמככאנ ÑØÀ
1;19.04.2012;29,4978;Äמככאנ ÑØÀ
1;18.04.2012;29,6368;Äמככאנ ÑØÀ
1;17.04.2012;29,7614;Äמככאנ ÑØÀ
1;14.04.2012;29,4711;Äמככאנ ÑØÀ
1;13.04.2012;29,5690;Äמככאנ ÑØÀ
1;12.04.2012;29,8033;Äמככאנ ÑØÀ
1;11.04.2012;29,6359;Äמככאנ ÑØÀ
1;10.04.2012;29,6358;Äמככאנ ÑØÀ
1;07.04.2012;29,4606;Äמככאנ ÑØÀ
1;06.04.2012;29,4303;Äמככאנ ÑØÀ
1;05.04.2012;29,4285;Äמככאנ ÑØÀ
1;04.04.2012;29,2944;Äמככאנ ÑØÀ
1;03.04.2012;29,3479;Äמככאנ ÑØÀ
1;31.03.2012;29,3282;Äמככאנ ÑØÀ
1;30.03.2012;29,2853;Äמככאנ ÑØÀ
1;29.03.2012;29,0845;Äמככאנ ÑØÀ
1;28.03.2012;28,9468;Äמככאנ ÑØÀ
1;27.03.2012;29,2311;Äמככאנ ÑØÀ
1;24.03.2012;29,4038;Äמככאנ ÑØÀ
1;23.03.2012;29,2447;Äמככאנ ÑØÀ
1;22.03.2012;29,2079;Äמככאנ ÑØÀ
1;21.03.2012;29,1652;Äמככאנ ÑØÀ
1;20.03.2012;29,2224;Äמככאנ ÑØÀ
1;17.03.2012;29,3578;Äמככאנ ÑØÀ
1;16.03.2012;29,5822;Äמככאנ ÑØÀ
1;15.03.2012;29,5125;Äמככאנ ÑØÀ
1;14.03.2012;29,5091;Äמככאנ ÑØÀ
1;13.03.2012;29,6666;Äמככאנ ÑØÀ
1;12.03.2012;29,5406;Äמככאנ ÑØÀ
1;08.03.2012;29,6621;Äמככאנ ÑØÀ
1;07.03.2012;29,4508;Äמככאנ ÑØÀ
1;06.03.2012;29,2892;Äמככאנ ÑØÀ
1;03.03.2012;29,2960;Äמככאנ ÑØÀ
1;02.03.2012;29,2889;Äמככאנ ÑØÀ
1;01.03.2012;29,0253;Äמככאנ ÑØÀ
1;29.02.2012;28,9503;Äמככאנ ÑØÀ
1;28.02.2012;29,1264;Äמככאנ ÑØÀ
1;25.02.2012;29,4490;Äמככאנ ÑØÀ
1;23.02.2012;29,7692;Äמככאנ ÑØÀ
1;22.02.2012;29,7796;Äמככאנ ÑØÀ
1;21.02.2012;29,7805;Äמככאנ ÑØÀ
1;18.02.2012;29,9982;Äמככאנ ÑØÀ
1;17.02.2012;30,2098;Äמככאנ ÑØÀ
1;16.02.2012;29,9440;Äמככאנ ÑØÀ
1;15.02.2012;30,0868;Äמככאנ ÑØÀ
1;14.02.2012;29,8873;Äמככאנ ÑØÀ
1;11.02.2012;29,8923;Äמככאנ ÑØÀ
1;10.02.2012;29,6795;Äמככאנ ÑØÀ
1;09.02.2012;29,6930;Äמככאנ ÑØÀ
1;08.02.2012;30,0871;Äמככאנ ÑØÀ
1;07.02.2012;30,2324;Äמככאנ ÑØÀ
1;04.02.2012;30,2385;Äמככאנ ÑØÀ
1;03.02.2012;30,1855;Äמככאנ ÑØÀ
1;02.02.2012;30,4067;Äמככאנ ÑØÀ
1;01.02.2012;30,3131;Äמככאנ ÑØÀ
1;31.01.2012;30,3647;Äמככאנ ÑØÀ
1;28.01.2012;30,3626;Äמככאנ ÑØÀ
1;27.01.2012;30,3600;Äמככאנ ÑØÀ
1;26.01.2012;30,6670;Äמככאנ ÑØÀ
1;25.01.2012;30,8752;Äמככאנ ÑØÀ
1;24.01.2012;31,3325;Äמככאנ ÑØÀ
1;21.01.2012;31,2879;Äמככאנ ÑØÀ
1;20.01.2012;31,4777;Äמככאנ ÑØÀ
1;19.01.2012;31,5428;Äמככאנ ÑØÀ
1;18.01.2012;31,5445;Äמככאנ ÑØÀ
1;17.01.2012;31,9344;Äמככאנ ÑØÀ
1;14.01.2012;31,5830;Äמככאנ ÑØÀ
1;13.01.2012;31,6807;Äמככאנ ÑØÀ
1;12.01.2012;31,6886;Äמככאנ ÑØÀ
1;11.01.2012;31,8729;Äמככאנ ÑØÀ
1;31.12.2011;32,1961;Äמככאנ ÑØÀ
1;30.12.2011;32,0197;Äמככאנ ÑØÀ
1;29.12.2011;31,5633;Äמככאנ ÑØÀ
1;28.12.2011;31,0847;Äמככאנ ÑØÀ
1;27.12.2011;31,2266;Äמככאנ ÑØÀ
1;24.12.2011;31,2575;Äמככאנ ÑØÀ
1;23.12.2011;31,5634;Äמככאנ ÑØÀ
1;22.12.2011;31,7645;Äמככאנ ÑØÀ
1;21.12.2011;32,0519;Äמככאנ ÑØÀ
1;20.12.2011;32,0323;Äמככאנ ÑØÀ
1;17.12.2011;31,7701;Äמככאנ ÑØÀ
1;16.12.2011;31,8957;Äמככאנ ÑØÀ
1;15.12.2011;31,7655;Äמככאנ ÑØÀ
1;14.12.2011;31,6704;Äמככאנ ÑØÀ
1;13.12.2011;31,4134;Äמככאנ ÑØÀ
1;10.12.2011;31,5691;Äמככאנ ÑØÀ
1;09.12.2011;31,2308;Äמככאנ ÑØÀ
1;08.12.2011;31,1527;Äמככאנ ÑØÀ
1;07.12.2011;31,1026;Äמככאנ ÑØÀ
1;06.12.2011;30,9068;Äמככאנ ÑØÀ
1;03.12.2011;30,8099;Äמככאנ ÑØÀ
1;02.12.2011;30,8486;Äמככאנ ÑØÀ
1;01.12.2011;31,4001;Äמככאנ ÑØÀ
1;30.11.2011;31,3216;Äמככאנ ÑØÀ
1;29.11.2011;31,4117;Äמככאנ ÑØÀ
1;26.11.2011;31,5788;Äמככאנ ÑØÀ
1;25.11.2011;31,4365;Äמככאנ ÑØÀ
1;24.11.2011;31,2133;Äמככאנ ÑØÀ
1;23.11.2011;31,0612;Äמככאנ ÑØÀ
1;22.11.2011;30,9693;Äמככאנ ÑØÀ
1;19.11.2011;30,9190;Äמככאנ ÑØÀ
1;18.11.2011;30,7337;Äמככאנ ÑØÀ
1;17.11.2011;30,8417;Äמככאנ ÑØÀ
1;16.11.2011;30,6600;Äמככאנ ÑØÀ
1;15.11.2011;30,2921;Äמככאנ ÑØÀ
1;12.11.2011;30,5282;Äמככאנ ÑØÀ
1;11.11.2011;30,8454;Äמככאנ ÑØÀ
1;10.11.2011;30,1033;Äמככאנ ÑØÀ
1;09.11.2011;30,5014;Äמככאנ ÑØÀ
1;08.11.2011;30,5694;Äמככאנ ÑØÀ
1;04.11.2011;30,8438;Äמככאנ ÑØÀ
1;03.11.2011;30,6830;Äמככאנ ÑØÀ
1;02.11.2011;30,6448;Äמככאנ ÑØÀ
1;01.11.2011;30,1245;Äמככאנ ÑØÀ
1;29.10.2011;29,8977;Äמככאנ ÑØÀ
1;28.10.2011;30,2421;Äמככאנ ÑØÀ
1;27.10.2011;30,5732;Äמככאנ ÑØÀ
1;26.10.2011;30,4971;Äמככאנ ÑØÀ
1;25.10.2011;30,8255;Äמככאנ ÑØÀ
1;22.10.2011;31,3361;Äמככאנ ÑØÀ
1;21.10.2011;31,3788;Äמככאנ ÑØÀ
1;20.10.2011;30,9257;Äמככאנ ÑØÀ
1;19.10.2011;30,9694;Äמככאנ ÑØÀ
1;18.10.2011;30,7370;Äמככאנ ÑØÀ
1;15.10.2011;30,9905;Äמככאנ ÑØÀ
1;14.10.2011;31,2014;Äמככאנ ÑØÀ
1;13.10.2011;31,4151;Äמככאנ ÑØÀ
1;12.10.2011;31,4270;Äמככאנ ÑØÀ
1;11.10.2011;32,0096;Äמככאנ ÑØÀ
1;08.10.2011;32,2005;Äמככאנ ÑØÀ
1;07.10.2011;32,5085;Äמככאנ ÑØÀ
1;06.10.2011;32,6374;Äמככאנ ÑØÀ
1;05.10.2011;32,6799;Äמככאנ ÑØÀ
1;04.10.2011;32,5890;Äמככאנ ÑØÀ
1;01.10.2011;32,1100;Äמככאנ ÑØÀ
1;30.09.2011;31,8751;Äמככאנ ÑØÀ
1;29.09.2011;31,8180;Äמככאנ ÑØÀ
1;28.09.2011;32,2201;Äמככאנ ÑØÀ
1;27.09.2011;32,4619;Äמככאנ ÑØÀ
1;24.09.2011;32,1083;Äמככאנ ÑØÀ
1;23.09.2011;31,9106;Äמככאנ ÑØÀ
1;22.09.2011;31,4122;Äמככאנ ÑØÀ
1;21.09.2011;31,4960;Äמככאנ ÑØÀ
1;20.09.2011;30,8680;Äמככאנ ÑØÀ
1;17.09.2011;30,5328;Äמככאנ ÑØÀ
1;16.09.2011;30,5042;Äמככאנ ÑØÀ
1;15.09.2011;30,3643;Äמככאנ ÑØÀ
1;14.09.2011;30,1872;Äמככאנ ÑØÀ
1;13.09.2011;30,3034;Äמככאנ ÑØÀ
1;10.09.2011;29,6904;Äמככאנ ÑØÀ
1;09.09.2011;29,5015;Äמככאנ ÑØÀ
1;08.09.2011;29,4905;Äמככאנ ÑØÀ
1;07.09.2011;29,6107;Äמככאנ ÑØÀ
1;06.09.2011;29,3436;Äמככאנ ÑØÀ
1;03.09.2011;29,0604;Äמככאנ ÑØÀ
1;02.09.2011;28,8911;Äמככאנ ÑØÀ
1;01.09.2011;28,9278;Äמככאנ ÑØÀ
1;31.08.2011;28,8569;Äמככאנ ÑØÀ
1;30.08.2011;28,7108;Äמככאנ ÑØÀ
1;27.08.2011;28,8717;Äמככאנ ÑØÀ
1;26.08.2011;28,8825;Äמככאנ ÑØÀ
1;25.08.2011;28,9037;Äמככאנ ÑØÀ
1;24.08.2011;28,9547;Äמככאנ ÑØÀ
1;23.08.2011;29,2555;Äמככאנ ÑØÀ
1;20.08.2011;29,2709;Äמככאנ ÑØÀ
1;19.08.2011;28,9115;Äמככאנ ÑØÀ
1;18.08.2011;28,7207;Äמככאנ ÑØÀ
1;17.08.2011;28,7032;Äמככאנ ÑØÀ
1;16.08.2011;28,8576;Äמככאנ ÑØÀ
1;13.08.2011;29,4452;Äמככאנ ÑØÀ
1;12.08.2011;29,4170;Äמככאנ ÑØÀ
1;11.08.2011;29,3065;Äמככאנ ÑØÀ
1;10.08.2011;29,4166;Äמככאנ ÑØÀ
1;09.08.2011;28,5210;Äמככאנ ÑØÀ
1;06.08.2011;28,3382;Äמככאנ ÑØÀ
1;05.08.2011;27,8432;Äמככאנ ÑØÀ
1;04.08.2011;27,8996;Äמככאנ ÑØÀ
1;03.08.2011;27,8154;Äמככאנ ÑØÀ
1;02.08.2011;27,5204;Äמככאנ ÑØÀ
1;30.07.2011;27,6796;Äמככאנ ÑØÀ
1;29.07.2011;27,5907;Äמככאנ ÑØÀ
1;28.07.2011;27,4439;Äמככאנ ÑØÀ
1;27.07.2011;27,5460;Äמככאנ ÑØÀ
1;26.07.2011;27,7413;Äמככאנ ÑØÀ
1;23.07.2011;27,7169;Äמככאנ ÑØÀ
1;22.07.2011;27,9080;Äמככאנ ÑØÀ
1;21.07.2011;28,0466;Äמככאנ ÑØÀ
1;20.07.2011;28,1505;Äמככאנ ÑØÀ
1;19.07.2011;28,1775;Äמככאנ ÑØÀ
1;16.07.2011;28,1277;Äמככאנ ÑØÀ
1;15.07.2011;28,0610;Äמככאנ ÑØÀ
1;14.07.2011;28,2557;Äמככאנ ÑØÀ
1;13.07.2011;28,3842;Äמככאנ ÑØÀ
1;12.07.2011;28,0839;Äמככאנ ÑØÀ
1;09.07.2011;27,8880;Äמככאנ ÑØÀ
1;08.07.2011;27,9853;Äמככאנ ÑØÀ
1;07.07.2011;27,8907;Äמככאנ ÑØÀ
1;06.07.2011;27,8622;Äמככאנ ÑØÀ
1;05.07.2011;27,8037;Äמככאנ ÑØÀ
1;02.07.2011;27,8536;Äמככאנ ÑØÀ
1;01.07.2011;27,8726;Äמככאנ ÑØÀ
1;30.06.2011;28,0758;Äמככאנ ÑØÀ
1;29.06.2011;28,2352;Äמככאנ ÑØÀ
1;28.06.2011;28,3478;Äמככאנ ÑØÀ
1;25.06.2011;28,1655;Äמככאנ ÑØÀ
1;24.06.2011;28,0568;Äמככאנ ÑØÀ
1;23.06.2011;27,8960;Äמככאנ ÑØÀ
1;22.06.2011;28,0118;Äמככאנ ÑØÀ
1;21.06.2011;28,1783;Äמככאנ ÑØÀ
1;18.06.2011;28,1778;Äמככאנ ÑØÀ
1;17.06.2011;28,1900;Äמככאנ ÑØÀ
1;16.06.2011;27,8957;Äמככאנ ÑØÀ
1;15.06.2011;27,8984;Äמככאנ ÑØÀ
1;11.06.2011;27,7907;Äמככאנ ÑØÀ
1;10.06.2011;27,7033;Äמככאנ ÑØÀ
1;09.06.2011;27,6847;Äמככאנ ÑØÀ
1;08.06.2011;27,7814;Äמככאנ ÑØÀ
1;07.06.2011;27,7752;Äמככאנ ÑØÀ
1;04.06.2011;27,8751;Äמככאנ ÑØÀ
1;03.06.2011;28,0419;Äמככאנ ÑØÀ
1;02.06.2011;27,9682;Äמככאנ ÑØÀ
1;01.06.2011;27,9805;Äמככאנ ÑØÀ
1;31.05.2011;28,0685;Äמככאנ ÑØÀ
1;28.05.2011;28,1166;Äמככאנ ÑØÀ
1;27.05.2011;28,2280;Äמככאנ ÑØÀ
1;26.05.2011;28,4794;Äמככאנ ÑØÀ
1;25.05.2011;28,4370;Äמככאנ ÑØÀ
1;24.05.2011;28,3418;Äמככאנ ÑØÀ
1;21.05.2011;27,9145;Äמככאנ ÑØÀ
1;20.05.2011;27,9608;Äמככאנ ÑØÀ
1;19.05.2011;28,0466;Äמככאנ ÑØÀ
1;18.05.2011;28,1177;Äמככאנ ÑØÀ
1;17.05.2011;28,1220;Äמככאנ ÑØÀ
1;14.05.2011;27,8497;Äמככאנ ÑØÀ
1;13.05.2011;27,9472;Äמככאנ ÑØÀ
1;12.05.2011;27,6288;Äמככאנ ÑØÀ
1;11.05.2011;27,8645;Äמככאנ ÑØÀ
1;07.05.2011;27,6635;Äמככאנ ÑØÀ
1;06.05.2011;27,2625;Äמככאנ ÑØÀ
1;05.05.2011;27,3675;Äמככאנ ÑØÀ
1;04.05.2011;27,3348;Äמככאנ ÑØÀ
1;30.04.2011;27,5022;Äמככאנ ÑØÀ
1;29.04.2011;27,4977;Äמככאנ ÑØÀ
1;28.04.2011;27,7144;Äמככאנ ÑØÀ
1;27.04.2011;27,8964;Äמככאנ ÑØÀ
1;26.04.2011;27,9924;Äמככאנ ÑØÀ
1;23.04.2011;27,9396;Äמככאנ ÑØÀ
1;22.04.2011;27,9398;Äמככאנ ÑØÀ
1;21.04.2011;28,1457;Äמככאנ ÑØÀ
1;20.04.2011;28,4213;Äמככאנ ÑØÀ
1;19.04.2011;28,1636;Äמככאנ ÑØÀ
1;16.04.2011;28,2212;Äמככאנ ÑØÀ
1;15.04.2011;28,1886;Äמככאנ ÑØÀ
1;14.04.2011;28,1145;Äמככאנ ÑØÀ
1;13.04.2011;28,1456;Äמככאנ ÑØÀ
1;12.04.2011;27,9758;Äמככאנ ÑØÀ
1;09.04.2011;28,1211;Äמככאנ ÑØÀ
1;08.04.2011;28,2286;Äמככאנ ÑØÀ
1;07.04.2011;28,2164;Äמככאנ ÑØÀ
1;06.04.2011;28,3113;Äמככאנ ÑØÀ
1;05.04.2011;28,2277;Äמככאנ ÑØÀ
1;02.04.2011;28,3684;Äמככאנ ÑØÀ
1;01.04.2011;28,5162;Äמככאנ ÑØÀ
1;31.03.2011;28,4290;Äמככאנ ÑØÀ
1;30.03.2011;28,3436;Äמככאנ ÑØÀ
1;29.03.2011;28,4110;Äמככאנ ÑØÀ
1;26.03.2011;28,2237;Äמככאנ ÑØÀ
1;25.03.2011;28,4015;Äמככאנ ÑØÀ
1;24.03.2011;28,2700;Äמככאנ ÑØÀ
1;23.03.2011;28,1561;Äמככאנ ÑØÀ
1;22.03.2011;28,3675;Äמככאנ ÑØÀ
1;19.03.2011;28,4763;Äמככאנ ÑØÀ
1;18.03.2011;28,7422;Äמככאנ ÑØÀ
1;17.03.2011;28,6582;Äמככאנ ÑØÀ
1;16.03.2011;28,7263;Äמככאנ ÑØÀ
1;15.03.2011;28,6640;Äמככאנ ÑØÀ
1;12.03.2011;28,6317;Äמככאנ ÑØÀ
1;11.03.2011;28,4356;Äמככאנ ÑØÀ
1;10.03.2011;28,2945;Äמככאנ ÑØÀ
1;06.03.2011;28,1717;Äמככאנ ÑØÀ
1;05.03.2011;28,1880;Äמככאנ ÑØÀ
1;04.03.2011;28,3228;Äמככאנ ÑØÀ
1;03.03.2011;28,6277;Äמככאנ ÑØÀ
1;02.03.2011;28,7569;Äמככאנ ÑØÀ
1;01.03.2011;28,9028;Äמככאנ ÑØÀ
1;26.02.2011;28,9405;Äמככאנ ÑØÀ
1;25.02.2011;29,1611;Äמככאנ ÑØÀ
1;23.02.2011;29,2859;Äמככאנ ÑØÀ
1;22.02.2011;29,1549;Äמככאנ ÑØÀ
1;19.02.2011;29,2585;Äמככאנ ÑØÀ
1;18.02.2011;29,2447;Äמככאנ ÑØÀ
1;17.02.2011;29,2735;Äמככאנ ÑØÀ
1;16.02.2011;29,2850;Äמככאנ ÑØÀ
1;15.02.2011;29,2583;Äמככאנ ÑØÀ
1;12.02.2011;29,3200;Äמככאנ ÑØÀ
1;11.02.2011;29,3535;Äמככאנ ÑØÀ
1;10.02.2011;29,3010;Äמככאנ ÑØÀ
1;09.02.2011;29,2550;Äמככאנ ÑØÀ
1;08.02.2011;29,3689;Äמככאנ ÑØÀ
1;05.02.2011;29,4136;Äמככאנ ÑØÀ
1;04.02.2011;29,3489;Äמככאנ ÑØÀ
1;03.02.2011;29,4219;Äמככאנ ÑØÀ
1;02.02.2011;29,6548;Äמככאנ ÑØÀ
1;01.02.2011;29,8018;Äמככאנ ÑØÀ
1;29.01.2011;29,6684;Äמככאנ ÑØÀ
1;28.01.2011;29,6738;Äמככאנ ÑØÀ
1;27.01.2011;29,7768;Äמככאנ ÑØÀ
1;26.01.2011;29,7948;Äמככאנ ÑØÀ
1;25.01.2011;29,8516;Äמככאנ ÑØÀ
1;22.01.2011;30,0109;Äמככאנ ÑØÀ
1;21.01.2011;29,9147;Äמככאנ ÑØÀ
1;20.01.2011;29,8252;Äמככאנ ÑØÀ
1;19.01.2011;29,8881;Äמככאנ ÑØÀ
1;18.01.2011;30,0534;Äמככאנ ÑØÀ
1;15.01.2011;29,9540;Äמככאנ ÑØÀ
1;14.01.2011;30,0926;Äמככאנ ÑØÀ
1;13.01.2011;30,3988;Äמככאנ ÑØÀ
1;12.01.2011;30,6252;Äמככאנ ÑØÀ
1;01.01.2011;30,3505;Äמככאנ ÑØÀ
1;31.12.2010;30,4769;Äמככאנ ÑØÀ
1;30.12.2010;30,3592;Äמככאנ ÑØÀ
1;29.12.2010;30,2720;Äמככאנ ÑØÀ
1;28.12.2010;30,4495;Äמככאנ ÑØÀ
1;25.12.2010;30,5778;Äמככאנ ÑØÀ
1;24.12.2010;30,5922;Äמככאנ ÑØÀ
1;23.12.2010;30,7187;Äמככאנ ÑØÀ
1;22.12.2010;30,7188;Äמככאנ ÑØÀ
1;21.12.2010;30,7746;Äמככאנ ÑØÀ
1;18.12.2010;30,6682;Äמככאנ ÑØÀ
1;17.12.2010;30,7528;Äמככאנ ÑØÀ
1;16.12.2010;30,7199;Äמככאנ ÑØÀ
1;15.12.2010;30,7447;Äמככאנ ÑØÀ
1;14.12.2010;30,9006;Äמככאנ ÑØÀ
1;11.12.2010;30,8604;Äמככאנ ÑØÀ
1;10.12.2010;30,9831;Äמככאנ ÑØÀ
1;09.12.2010;31,2430;Äמככאנ ÑØÀ
1;08.12.2010;31,2238;Äמככאנ ÑØÀ
1;07.12.2010;31,2867;Äמככאנ ÑØÀ
1;04.12.2010;31,2641;Äמככאנ ÑØÀ
1;03.12.2010;31,3518;Äמככאנ ÑØÀ
1;02.12.2010;31,4555;Äמככאנ ÑØÀ
1;01.12.2010;31,3335;Äמככאנ ÑØÀ
1;30.11.2010;31,3061;Äמככאנ ÑØÀ
1;27.11.2010;31,3539;Äמככאנ ÑØÀ
1;26.11.2010;31,2842;Äמככאנ ÑØÀ
1;25.11.2010;31,2929;Äמככאנ ÑØÀ
1;24.11.2010;31,2642;Äמככאנ ÑØÀ
1;23.11.2010;30,9950;Äמככאנ ÑØÀ
1;20.11.2010;30,9490;Äמככאנ ÑØÀ
1;19.11.2010;31,1999;Äמככאנ ÑØÀ
1;18.11.2010;31,3487;Äמככאנ ÑØÀ
1;17.11.2010;31,0560;Äמככאנ ÑØÀ
1;16.11.2010;30,8632;Äמככאנ ÑØÀ
1;14.11.2010;30,8414;Äמככאנ ÑØÀ
1;13.11.2010;30,7722;Äמככאנ ÑØÀ
1;12.11.2010;30,5107;Äמככאנ ÑØÀ
1;11.11.2010;30,6925;Äמככאנ ÑØÀ
1;10.11.2010;30,8612;Äמככאנ ÑØÀ
1;09.11.2010;30,8029;Äמככאנ ÑØÀ
1;04.11.2010;30,7709;Äמככאנ ÑØÀ
1;03.11.2010;30,7941;Äמככאנ ÑØÀ
1;02.11.2010;30,7738;Äמככאנ ÑØÀ
1;30.10.2010;30,7821;Äמככאנ ÑØÀ
1;29.10.2010;30,6786;Äמככאנ ÑØÀ
1;28.10.2010;30,5682;Äמככאנ ÑØÀ
1;27.10.2010;30,4000;Äמככאנ ÑØÀ
1;26.10.2010;30,2258;Äמככאנ ÑØÀ
1;23.10.2010;30,4977;Äמככאנ ÑØÀ
1;22.10.2010;30,7348;Äמככאנ ÑØÀ
1;21.10.2010;30,7968;Äמככאנ ÑØÀ
1;20.10.2010;30,4151;Äמככאנ ÑØÀ
1;19.10.2010;30,5237;Äמככאנ ÑØÀ
1;16.10.2010;30,1243;Äמככאנ ÑØÀ
1;15.10.2010;29,9315;Äמככאנ ÑØÀ
1;14.10.2010;30,1269;Äמככאנ ÑØÀ
1;13.10.2010;30,0763;Äמככאנ ÑØÀ
1;12.10.2010;29,8317;Äמככאנ ÑØÀ
1;09.10.2010;29,9086;Äמככאנ ÑØÀ
1;08.10.2010;29,6334;Äמככאנ ÑØÀ
1;07.10.2010;29,8929;Äמככאנ ÑØÀ
1;06.10.2010;30,4360;Äמככאנ ÑØÀ
1;05.10.2010;30,4960;Äמככאנ ÑØÀ
1;02.10.2010;30,5094;Äמככאנ ÑØÀ
1;01.10.2010;30,5126;Äמככאנ ÑØÀ
1;30.09.2010;30,4030;Äמככאנ ÑØÀ
1;29.09.2010;30,6013;Äמככאנ ÑØÀ
1;28.09.2010;30,6119;Äמככאנ ÑØÀ
1;25.09.2010;30,9480;Äמככאנ ÑØÀ
1;24.09.2010;31,0031;Äמככאנ ÑØÀ
1;23.09.2010;30,9826;Äמככאנ ÑØÀ
1;22.09.2010;31,0814;Äמככאנ ÑØÀ
1;21.09.2010;30,9809;Äמככאנ ÑØÀ
1;18.09.2010;31,0826;Äמככאנ ÑØÀ
1;17.09.2010;31,0223;Äמככאנ ÑØÀ
1;16.09.2010;30,7407;Äמככאנ ÑØÀ
1;15.09.2010;30,7049;Äמככאנ ÑØÀ
1;14.09.2010;30,6831;Äמככאנ ÑØÀ
1;11.09.2010;30,8937;Äמככאנ ÑØÀ
1;10.09.2010;30,8801;Äמככאנ ÑØÀ
1;09.09.2010;30,8873;Äמככאנ ÑØÀ
1;08.09.2010;30,7319;Äמככאנ ÑØÀ
1;07.09.2010;30,5771;Äמככאנ ÑØÀ
1;04.09.2010;30,6922;Äמככאנ ÑØÀ
1;03.09.2010;30,6858;Äמככאנ ÑØÀ
1;02.09.2010;30,8001;Äמככאנ ÑØÀ
1;01.09.2010;30,8669;Äמככאנ ÑØÀ
1;31.08.2010;30,6640;Äמככאנ ÑØÀ
1;28.08.2010;30,6969;Äמככאנ ÑØÀ
1;27.08.2010;30,8227;Äמככאנ ÑØÀ
1;26.08.2010;30,8958;Äמככאנ ÑØÀ
1;25.08.2010;30,7559;Äמככאנ ÑØÀ
1;24.08.2010;30,6041;Äמככאנ ÑØÀ
1;21.08.2010;30,5099;Äמככאנ ÑØÀ
1;20.08.2010;30,4636;Äמככאנ ÑØÀ
1;19.08.2010;30,4257;Äמככאנ ÑØÀ
1;18.08.2010;30,4514;Äמככאנ ÑØÀ
1;17.08.2010;30,5199;Äמככאנ ÑØÀ
1;14.08.2010;30,4199;Äמככאנ ÑØÀ
1;13.08.2010;30,4493;Äמככאנ ÑØÀ
1;12.08.2010;30,2050;Äמככאנ ÑØÀ
1;11.08.2010;30,0239;Äמככאנ ÑØÀ
1;10.08.2010;29,8186;Äמככאנ ÑØÀ
1;07.08.2010;29,8312;Äמככאנ ÑØÀ
1;06.08.2010;29,8633;Äמככאנ ÑØÀ
1;05.08.2010;29,7958;Äמככאנ ÑØÀ
1;04.08.2010;29,9681;Äמככאנ ÑØÀ
1;03.08.2010;30,1861;Äמככאנ ÑØÀ
1;31.07.2010;30,1869;Äמככאנ ÑØÀ
1;30.07.2010;30,2173;Äמככאנ ÑØÀ
1;29.07.2010;30,2066;Äמככאנ ÑØÀ
1;28.07.2010;30,2391;Äמככאנ ÑØÀ
1;27.07.2010;30,3006;Äמככאנ ÑØÀ
